dep,codecommune,ppropri2022,nlogement2022,npropri2022,perpropri2022
11,11395,.7647059,17,13,.77278036
11,11396,.80511183,313,252,.84500706
11,11397,.56851518,2795,1589,.49004215
11,11398,.55963302,109,61,.47926739
11,11399,.80392158,51,41,.84293121
11,11400,.7368421,57,42,.72520018
11,11401,.72857141,420,306,.71183592
11,11402,.64285713,14,9,.58674133
11,11403,,0,0,1.0000014
11,11404,.76724136,464,356,.77714342
11,11405,.81556195,347,283,.86350971
11,11406,1,14,14,.9999305
11,11407,.83116883,154,128,.89249176
11,11408,.66423357,274,182,.61899263
11,11409,.78723407,47,37,.81350476
11,11410,.82526881,372,307,.88150615
11,11411,.85526317,76,65,.92945623
11,11412,.84210527,38,32,.91000402
11,11413,.7903226,310,245,.81894588
11,11414,.80952382,21,17,.85303825
11,11415,.75,44,33,.7486667
11,11416,.80851066,94,76,.85110593
11,11417,.875,64,56,.95463866
11,11418,.70390069,564,397,.67451632
11,11419,.78947371,19,15,.81725198
11,11420,.73333335,60,44,.719271
11,11421,.86776859,242,210,.94636536
11,11422,.91370559,197,180,.98679835
11,11423,.77499998,80,62,.7920571
11,11424,.83333331,54,45,.89642775
11,11425,.78118813,1010,789,.80330992
11,11426,.7716186,451,348,.78579021
11,11427,.69473684,190,132,.661762
11,11428,.70779222,154,109,.68028146
11,11429,.797077,1779,1418,.83064854
11,11430,.79934746,613,490,.83494401
11,11431,.75438595,171,129,.75585145
11,11432,.76870745,147,113,.77968442
11,11433,.73629242,383,282,.72394407
11,11434,.54727793,698,382,.46060973
11,11435,.75510204,98,74,.75709844
11,11436,.68722469,227,156,.65230513
11,11437,.73963135,434,321,.72976971
11,11438,.79411763,170,135,.82606626
11,11439,.7022472,178,125,.67167157
11,11440,.83333331,18,15,.89600867
11,11441,.81738365,1139,931,.86638594
12,12001,.8623482,494,426,.9398514
12,12002,.73433584,399,293,.72084153
12,12003,.78443116,167,131,.80917197
12,12004,.78423238,241,189,.80895424
12,12005,.68965518,29,20,.65529531
12,12006,.9066667,150,136,.98238152
12,12007,.78787881,99,78,.81467164
12,12008,.83766234,308,258,.9028635
12,12009,.5,2,1,.40095687
12,12010,.90123457,81,73,.97878009
12,12011,.86180907,398,343,.93906283
12,12012,.79374999,320,254,.82523096
12,12013,.73932254,2037,1506,.7292608
12,12014,.94520545,73,69,.99707562
12,12015,.91452992,117,107,.98725158
12,12016,.86410254,390,337,.94221658
12,12017,.92028987,138,127,.98978209
12,12018,.9041096,73,66,.98084497
12,12019,.84615386,39,33,.91623825
12,12020,.82178217,303,249,.87484843
12,12021,.8958838,413,370,.97486877
12,12022,.76666665,60,46,.77638936
12,12023,.91358024,81,74,.98675603
12,12024,.77570093,107,83,.79324931
12,12025,.69646567,481,335,.66378134
12,12026,.83333331,504,420,.89638603
12,12027,.70588237,136,96,.67749041
12,12028,.68705034,278,191,.65208554
12,12029,.8214286,84,69,.87435812
12,12030,.77433628,226,175,.79066914
12,12031,.77914113,163,127,.79943901
12,12032,.86666667,300,260,.94518274
12,12033,.7150259,1544,1104,.69250226
12,12034,.86842108,152,132,.9471935
12,12035,.78640777,103,81,.8118251
12,12036,.77233428,347,268,.78701514
12,12037,.84982938,293,249,.92145717
12,12038,.90425533,94,85,.98097581
12,12039,.86000001,150,129,.93649167
12,12040,.87654322,81,71,.95674384
12,12041,.91891891,148,136,.98919886
12,12042,.8214286,112,92,.87427133
12,12043,.8847059,850,752,.96537018
12,12044,.7045908,501,353,.67577803
12,12045,.87431693,183,160,.95417678
12,12046,.86290324,248,214,.94057512
12,12047,.80565369,283,228,.84605455
12,12048,.78571427,224,176,.81085008
12,12049,.81642514,207,169,.86493397
12,12050,.85714287,196,168,.93248373
12,12051,.83333331,192,160,.8965497
12,12052,.65270728,2364,1543,.60215038
12,12053,.89705884,136,122,.9758479
12,12054,.86096257,187,161,.93771559
12,12055,.84444445,45,38,.9137162
12,12056,.66203409,1583,1048,.61589211
12,12057,.80341882,468,376,.84205842
12,12058,.81355929,59,48,.86045361
12,12059,.89411765,255,228,.97329795
12,12060,.86153847,65,56,.93880349
12,12061,.88796681,241,214,.96825391
12,12062,.79190749,173,137,.82144409
12,12063,.58536583,533,312,.51032948
12,12064,.85897434,156,134,.93498182
12,12065,.88976377,254,226,.9695344
12,12066,.79696393,527,420,.8303926
12,12067,.89655173,58,52,.97541106
12,12068,.87145972,459,400,.95108074
12,12069,.91964287,112,103,.9895097
12,12070,.86397058,272,235,.9419356
12,12071,.84324324,185,156,.91169566
12,12072,.86440676,118,102,.94256771
12,12073,.88607597,237,210,.96666592
12,12074,.85826772,127,109,.9339577
12,12075,.90384614,52,47,.98065549
12,12076,.83132529,166,138,.89282972
12,12077,.84242421,330,278,.91053718
12,12078,.86324787,117,101,.94095594
12,12079,.89411765,255,228,.97333252
12,12080,.7409091,220,163,.73231524
12,12081,.884058,138,122,.9647122
12,12082,.77777779,126,98,.7970503
12,12083,.61827958,744,460,.54914618
12,12084,.79295152,681,540,.8237657
12,12085,.82738096,168,139,.88567078
12,12086,.86503065,163,141,.94326597
12,12087,.80882353,204,165,.8516472
12,12088,.83846152,130,109,.90450281
12,12089,.4443686,2930,1302,.29692683
12,12090,.84169126,1017,856,.9091872
12,12091,.80733943,218,176,.84868515
12,12092,.79059827,234,185,.81930041
12,12093,.88999999,100,89,.96975517
12,12094,.7242583,573,415,.70533073
12,12095,.83505154,97,81,.89877725
12,12096,.63189143,2358,1490,.57057333
12,12097,.83453238,139,116,.8979429
12,12098,.71884984,313,225,.69710457
12,12099,.78980893,157,124,.81801808
12,12100,.73527217,1341,986,.72243214
12,12101,.86228812,472,407,.93975377
12,12102,.84724689,1126,954,.91782868
12,12103,.8046875,128,103,.84431678
12,12104,.79357797,218,173,.82492203
12,12105,.76149917,587,447,.76732957
12,12106,.86936939,222,193,.9485265
12,12107,.79831934,119,95,.8328191
12,12108,.81761009,159,130,.86707234
12,12109,.77941179,68,53,.79980218
12,12110,.7890625,256,202,.81660503
12,12111,.815,200,163,.86245203
12,12112,.86666667,120,104,.94508469
12,12113,.89130437,138,123,.97093195
12,12114,.84688997,209,177,.91725141
12,12115,.74050635,158,117,.73119396
12,12116,.85365856,123,105,.92698526
12,12117,.85714287,63,54,.93229294
12,12118,.8081181,271,219,.85005653
12,12119,.63197589,663,419,.5706082
12,12120,.61728394,891,550,.54830718
12,12121,.69444442,432,300,.66166753
12,12122,.6981132,53,37,.66621226
12,12123,.77534246,365,283,.79251933
12,12124,.86178863,123,106,.93903869
12,12125,.8618421,152,131,.9390887
12,12126,.87769783,139,122,.95806605
12,12127,.89516127,372,333,.97422808
12,12128,.86363637,110,95,.94134265
12,12129,.85714287,203,174,.93256819
12,12130,.82997763,447,371,.89018553
12,12131,.92888242,689,640,.99298292
12,12132,,0,0,1.0000014
12,12133,.7288245,3105,2263,.71223456
12,12134,.73885351,157,116,.72837573
12,12135,.83076924,130,108,.89168578
12,12136,.83967936,499,419,.90603119
12,12137,.85139316,323,275,.92326093
12,12138,.61799067,856,529,.54904962
12,12139,.81666666,60,49,.86535954
12,12140,.84077668,515,433,.90783858
12,12141,.77173913,92,71,.78597492
12,12142,.89837396,246,221,.97691637
12,12143,.8125,16,13,.85811788
12,12144,.93181819,88,82,.99386758
12,12145,.60654259,12197,7398,.53575194
12,12146,.80923867,1169,946,.85254931
12,12147,.69565219,69,48,.66267365
12,12148,.6891892,666,459,.65458781
12,12149,.80701756,57,46,.84826952
12,12150,.84191179,272,229,.9096328
12,12151,.78151262,119,93,.80375862
12,12152,.81132078,53,43,.85625613
12,12153,.82926828,205,170,.88891464
12,12154,.74380165,363,270,.73773277
12,12155,.68115944,138,94,.64463329
12,12156,.87226278,274,239,.95206082
12,12157,.76686215,682,523,.77664661
12,12158,.90566039,106,96,.98188388
12,12159,.91034484,290,264,.98468184
12,12160,.84868419,152,129,.91986328
12,12161,.79801327,302,241,.83241791
12,12162,.88372093,516,456,.96447349
12,12163,.87096775,93,81,.95049512
12,12164,.5849582,359,210,.51002592
12,12165,.88793105,116,103,.9681114
12,12166,.92307693,52,48,.99097139
12,12167,.73469388,441,324,.72134888
12,12168,.74034333,466,345,.73085594
12,12169,.67579508,1132,765,.63758993
12,12170,.92356688,157,145,.99118143
12,12171,.83044982,289,240,.89117497
12,12172,.80128205,312,250,.83813083
12,12173,.88235295,68,60,.96301281
12,12174,.8251366,1464,1208,.88136911
12,12175,.68674701,83,57,.65168107
12,12176,.60003269,6123,3674,.52690613
12,12177,.85380119,171,146,.92730659
12,12178,.79005527,181,143,.81839478
12,12179,.96078432,51,49,.99883264
12,12180,.63414633,41,26,.57307982
12,12181,.85858583,99,85,.93430108
12,12182,.82575756,132,109,.88218504
12,12183,.79166669,120,95,.82114577
12,12184,.86956519,69,60,.94870818
12,12185,.74277854,727,540,.73574543
12,12186,.75524473,143,108,.75717854
12,12187,.92490119,253,234,.9915902
12,12188,.83333331,120,100,.8962782
12,12189,.82317072,164,135,.87718177
12,12190,.88524592,122,108,.96582526
12,12191,.86138612,202,174,.93838304
12,12192,.85714287,84,72,.93226528
12,12193,.90384614,156,141,.98057735
12,12194,.875,416,364,.95496577
12,12195,.8901099,91,81,.96988922
12,12196,.83333331,252,210,.89633667
12,12197,.76390463,881,673,.77134782
12,12198,.73977697,807,597,.72991878
12,12199,.6608187,855,565,.61417639
12,12200,.72972971,518,378,.71356547
12,12201,.88977957,499,444,.96956599
12,12202,.4400582,15123,6655,.29035592
12,12203,.55623102,329,183,.47373906
12,12204,.69724768,109,76,.66548502
12,12205,.89940828,338,304,.97754961
12,12206,.83203125,256,213,.89373368
12,12207,.88125002,160,141,.96182215
12,12208,.60738873,4358,2647,.53649992
12,12209,.71428573,413,295,.69104737
12,12210,.81018519,216,175,.85444748
12,12211,.83950615,81,68,.90573561
12,12212,.86440676,59,51,.94253802
12,12213,.78927201,261,206,.81701905
12,12214,.69708031,274,191,.6650067
12,12215,.75098813,506,380,.75019765
12,12216,.81710917,678,554,.86598951
12,12217,.85866666,375,322,.93452197
12,12218,.80045354,441,353,.83690715
12,12219,.81699347,153,125,.86576617
12,12220,.76642334,137,105,.77586681
12,12221,.81818181,165,135,.86875474
12,12222,.75384617,130,98,.75482935
12,12223,.76839828,462,355,.77891594
12,12224,.68177527,1059,722,.64537591
12,12225,.73737371,891,657,.72599006
12,12226,.77459013,244,189,.79142302
12,12227,.86250001,80,69,.93996543
12,12228,.80898875,178,144,.85205722
12,12229,.83229816,161,134,.89422208
12,12230,.89999998,150,135,.97783923
12,12231,.7149877,407,291,.69241071
12,12232,.75373137,134,101,.75466704
12,12233,.8888889,108,96,.96885264
12,12234,.86666667,270,234,.94504386
12,12235,.91666669,120,110,.98825443
12,12236,.81707317,82,67,.8658433
12,12237,.76595747,235,180,.77515322
12,12238,.81034482,174,141,.85464859
12,12239,.82795697,93,77,.88670748
12,12240,.80542988,221,178,.84566605
12,12241,.86080587,819,705,.93751448
12,12242,.75144511,173,130,.75084132
12,12243,.81132078,265,215,.85614991
12,12244,.70065075,461,323,.66962856
12,12245,.83902436,205,172,.90517759
12,12246,.85036498,274,233,.92215914
12,12247,.89999998,150,135,.97807777
12,12248,.54936707,395,217,.46350318
12,12249,.80952382,105,85,.85299355
12,12250,.85321099,109,93,.92637223
12,12251,.72897196,214,156,.71232063
12,12252,.83756346,197,165,.90270817
12,12253,.78415841,505,396,.80883312
12,12254,.86266094,932,804,.94021696
12,12255,.76677316,313,240,.77641177
12,12256,.80833334,240,194,.85072851
12,12257,.82105261,380,312,.87352484
12,12258,.86391753,485,419,.94187176
12,12259,.86144578,332,286,.9386453
12,12260,.76635516,107,82,.77570158
12,12261,.94285715,70,66,.99668908
12,12262,.79381442,388,308,.82532889
12,12263,.88823527,340,302,.96843851
12,12264,.85519481,1540,1317,.92936474
12,12265,.84466022,206,174,.91401011
12,12266,.79477614,268,213,.82697326
12,12267,.90127391,314,283,.97881764
12,12268,.84191179,272,229,.90962428
12,12269,.87142855,70,61,.95102346
12,12270,.67071056,1154,774,.63026005
12,12271,.77073169,205,158,.78323042
12,12272,.88172042,186,164,.96234244
12,12273,.7324841,157,115,.71738142
12,12274,.69696969,33,23,.66494042
12,12275,.85714287,21,18,.93217987
12,12276,.84102565,195,164,.90813851
12,12277,.86666667,225,195,.94534963
12,12278,.9222222,90,83,.99057889
12,12279,.8309859,71,59,.89205742
12,12280,.83076924,260,216,.89164096
12,12281,.87150836,358,312,.95114434
12,12282,.76585364,205,157,.77497798
12,12283,.83333331,234,195,.89607817
12,12284,.75384617,130,98,.7548334
12,12285,.86633664,202,175,.94481707
12,12286,.80795848,578,467,.84984821
12,12287,.80769229,390,315,.84910041
12,12288,.79358977,780,619,.82494646
12,12289,.92105263,114,105,.99023491
12,12290,.82490271,257,212,.88086444
12,12291,.80745339,161,130,.84882921
12,12292,.87755102,245,215,.9579699
12,12293,.65277779,72,47,.602364
12,12294,.78899086,327,258,.81633037
12,12295,.89393938,66,59,.97314209
12,12296,.8493976,332,282,.92079717
12,12297,.86283183,226,195,.94042826
12,12298,.71031743,252,179,.68446016
12,12299,.74707258,427,319,.74220037
12,12300,.57323349,6411,3675,.49612242
12,12301,.71988797,1071,771,.69878489
12,12302,,0,0,1.0000014
12,12303,.82389939,159,131,.87884289
12,12304,.87837839,74,65,.95874834
12,12305,.6872111,649,446,.65229797
12,12306,,0,0,1.0000014
12,12307,.89781022,137,123,.97638988
13,13001,.3866685,87672,33900,.21771546
13,13002,.79685247,8324,6633,.83023715
13,13003,.72814757,1247,908,.71116441
13,13004,.4766711,27841,13271,.36440209
13,13005,.47977906,21364,10250,.36755005
13,13006,.60841,761,463,.53778338
13,13007,.67308015,5977,4023,.63310003
13,13008,.78111589,233,182,.80313092
13,13009,.7235294,340,246,.70423543
13,13010,.7009185,1742,1221,.66994357
13,13011,.49367088,158,78,.39190307
13,13012,.5945946,296,176,.52012444
13,13013,.77411765,850,658,.79017073
13,13014,.52167338,5952,3105,.42959934
13,13015,.76460427,6368,4869,.77253568
13,13016,.78285289,2671,2091,.80607396
13,13017,.75564975,708,535,.75784141
13,13018,.64697474,2099,1358,.59351522
13,13019,.80521643,3604,2902,.84534234
13,13020,.76281404,995,759,.76963061
13,13021,.70764661,3701,2619,.68019569
13,13022,.58241135,3525,2053,.50669718
13,13023,.7590481,2017,1531,.76307148
13,13024,.62811983,1202,755,.56603456
13,13025,.79325354,919,729,.82432699
13,13026,.65703905,5505,3617,.60888785
13,13027,.52132195,7504,3912,.42900649
13,13028,.49624103,16893,8383,.39390081
13,13029,.75637394,706,534,.75878537
13,13030,.64365256,2694,1734,.58766991
13,13031,.71855539,1606,1154,.69679254
13,13032,.67837983,3728,2529,.64067197
13,13033,.7952522,2359,1876,.82773614
13,13034,.68181819,902,615,.64540619
13,13035,.65124363,3739,2435,.59971458
13,13036,.67876148,2067,1403,.64102376
13,13037,.74486524,3116,2321,.73915464
13,13038,.66347384,1566,1039,.61790657
13,13039,.65172887,8011,5221,.60080385
13,13040,.7235114,4568,3305,.70421267
13,13041,.52410841,10515,5511,.4347989
13,13042,.69830734,3013,2104,.6665678
13,13043,.76544529,3739,2862,.77440017
13,13044,.7145046,1958,1399,.69168556
13,13045,.65729266,2098,1379,.60914087
13,13046,.69023204,1853,1279,.65622962
13,13047,.52713823,21630,11402,.4398782
13,13048,.70763499,2148,1520,.68007988
13,13049,.76549208,823,630,.77455908
13,13050,.64665353,4064,2628,.59314781
13,13051,.76128697,3854,2934,.76689595
13,13052,.64272559,1086,698,.58651692
13,13053,.61157024,2904,1776,.54243672
13,13054,.57699215,14482,8356,.50000721
13,13055,.44799718,422083,189092,.31489068
13,13056,.4637711,24359,11297,.34668005
13,13057,.74436092,266,198,.73832804
13,13058,.63660717,1120,713,.57699782
13,13059,.6050269,1671,1011,.53356701
13,13060,.69029403,2483,1714,.65633428
13,13061,.55223882,134,74,.46769723
13,13062,.8393352,1805,1515,.90550083
13,13063,.44077507,11870,5232,.29083964
13,13064,.70972764,1285,912,.68322039
13,13065,.69481301,1658,1152,.66186297
13,13066,.62106073,2602,1616,.5543372
13,13067,.65261728,1471,960,.60194522
13,13068,.73076922,702,513,.7151019
13,13069,.71779722,4231,3037,.69590896
13,13070,.61164361,2817,1723,.54282546
13,13071,.77860749,9508,7403,.79866463
13,13072,.74342573,1407,1046,.73713255
13,13073,.8325913,2246,1870,.89509726
13,13074,.71956629,2029,1460,.69826263
13,13075,.6916005,4786,3310,.65772158
13,13076,.64728099,1324,857,.59383094
13,13077,.42745897,8347,3568,.26747003
13,13078,.40870947,4409,1802,.24650899
13,13079,.60519803,808,489,.5342682
13,13080,.66073936,2137,1412,.61388481
13,13081,.66075391,5412,3576,.61414421
13,13082,.70276952,2022,1421,.67218602
13,13083,.62297946,2289,1426,.55819058
13,13084,.5326184,2238,1192,.44546539
13,13085,.69392812,2421,1680,.66099024
13,13086,.6466431,3962,2562,.59302056
13,13087,.53548086,2142,1147,.44927341
13,13088,.73950481,1858,1374,.72947854
13,13089,.61108035,1805,1103,.54156184
13,13090,.80645162,31,25,.84720379
13,13091,.70902109,2605,1847,.6823734
13,13092,.62477696,3923,2451,.56263638
13,13093,.69767439,172,120,.66587663
13,13094,.69614983,961,669,.6636138
13,13095,.79333335,450,357,.82452214
13,13096,.52477878,1130,593,.4353573
13,13097,.65951031,5636,3717,.61266869
13,13098,.75413805,2477,1868,.75536728
13,13099,.64015907,503,322,.58308494
13,13100,.56852978,5421,3082,.49027354
13,13101,.75670618,1603,1213,.75921434
13,13102,.60030687,2607,1565,.52700996
13,13103,.45639452,20846,9514,.32845083
13,13104,.71139169,3406,2423,.68590444
13,13105,.59835798,3045,1822,.52420056
13,13106,.61694056,4746,2928,.5481059
13,13107,.77547771,2512,1948,.79290402
13,13108,.54812348,6608,3622,.46233934
13,13109,.62250453,1102,686,.55748254
13,13110,.62771493,5571,3497,.56590211
13,13111,.69024855,523,361,.65624601
13,13112,.78188682,3975,3108,.80444252
13,13113,.69862139,4715,3294,.66689616
13,13114,.81776971,2206,1804,.86763501
13,13115,.8019802,808,648,.83951902
13,13116,.73192769,332,243,.71681631
13,13117,.53637987,16259,8721,.45101073
13,13118,.80790961,1593,1287,.84979689
13,13119,.66802859,2937,1962,.62534267
14,14001,.84948099,578,491,.92096782
14,14002,.89655173,58,52,.9753629
14,14003,.93877554,98,92,.99592638
14,14004,.83636361,55,46,.9009012
14,14005,.85294116,204,174,.9259358
14,14006,.87591243,548,480,.9560259
14,14007,.81318682,91,74,.85937536
14,14008,.76190478,126,96,.76798093
14,14009,.86311787,526,454,.94076461
14,14010,,0,0,1.0000014
14,14011,.86081368,467,402,.93754381
14,14012,.83783782,74,62,.90326363
14,14013,.75,4,3,.74866831
14,14014,.94550407,367,347,.99713993
14,14015,.91891891,296,272,.98923689
14,14016,.84210527,190,160,.91016996
14,14017,,0,0,1.0000014
14,14018,,0,0,1.0000014
14,14019,.9066667,75,68,.98238385
14,14020,.55832851,1723,962,.47793761
14,14021,.56800002,375,213,.48964962
14,14022,.68316829,303,207,.6469183
14,14023,.74285716,35,26,.73586553
14,14024,.7490775,271,203,.7469728
14,14025,.86713284,143,124,.94579184
14,14026,.85132384,491,418,.92318368
14,14027,.42666668,1425,608,.26695159
14,14028,.87692308,130,114,.95723373
14,14029,.63636363,11,7,.57682681
14,14030,.86426592,722,624,.94231862
14,14031,.77999997,50,39,.80151027
14,14032,.90277779,144,130,.97997761
14,14033,.78225809,124,97,.80499816
14,14034,.94628102,242,229,.99723595
14,14035,.63666666,300,191,.57703817
14,14036,.7631579,38,29,.77012324
14,14037,.89820361,167,150,.97682846
14,14038,.86666667,270,234,.94512182
14,14039,.90536278,317,287,.98168856
14,14040,.77906978,86,67,.79931849
14,14041,.71875,64,46,.69701719
14,14042,.86637932,464,402,.94485879
14,14043,.902439,41,37,.97972888
14,14044,.80087525,457,366,.8375138
